"name","address","city","state","zip","country","hours","google_url","phone","website","place_id","source"
"M & J Environmental Institute","16304 70th Ave N","Osseo","MN","55311","US","","https://maps.google.com/?cid=14992855713525264231","612-730-1728","http://mjenvironmental.org/","ChIJ_X2g8JFIs1IRZ-9b_dVSEdA","google place api"
"Precious Corner Pre-School","5005 Northwest Blvd","Minneapolis","MN","55442","US","","https://maps.google.com/?cid=887350231186806311","763-694-9449","http://www.beautifulsaviorlc.org/kids-students/precious-corner-preschool/registration/","ChIJSVo2fsFJs1IRJxZAeVWAUAw","google place api"
"Beautiful Savior Lutheran Church","5005 Northwest Blvd","Plymouth","MN","55442","US","<ul><li>Monday: 7:30 AM – 4:00 PM</li><li>Tuesday: 7:30 AM – 4:00 PM</li><li>Wednesday: 7:30 AM – 4:00 PM</li><li>Thursday: 7:30 AM – 4:00 PM</li><li>Friday: 7:30 AM – 4:00 PM</li><li>Saturday: 5:00 – 6:00 PM</li><li>Sunday: 8:00 AM – 1:00 PM</li></ul>","https://maps.google.com/?cid=15018998331702919270","763-550-1000","http://beautifulsaviorlc.org/","ChIJXTh-2MNJs1IRZkBWm2gzbtA","google place api"
"SMK Taekwondo","11540 Bass Lake Rd","Minneapolis","MN","55442","US","<ul><li>Monday: 3:00 – 8:00 PM</li><li>Tuesday: 3:00 – 8:00 PM</li><li>Wednesday: 3:00 – 8:00 PM</li><li>Thursday: 3:00 – 8:00 PM</li><li>Friday: 4:00 – 6:30 PM</li><li>Saturday: 10:00 AM – 1:00 PM</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=9369920440039319076","763-553-0290","","ChIJj7s39Sw2s1IRJCY3Cv-kCII","google place api"
"Maple Grove KinderCare","6270 Sycamore Ln N","Maple Grove","MN","55369","US","<ul><li>Monday: 6:30 AM – 6:30 PM</li><li>Tuesday: 6:30 AM – 6:30 PM</li><li>Wednesday: 6:30 AM – 6:30 PM</li><li>Thursday: 6:30 AM – 6:30 PM</li><li>Friday: 6:30 AM – 6:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=333727499270715414","763-553-7852","http://www.kindercare.com/our-centers/maple-grove/mn/301215/?utm_campaign=KC_Local&utm_source=L3M_Local&utm_medium=A&utm_content=301215&_google","ChIJQUUTty9Is1IRFnjPdWSjoQQ","google place api"
"Creative Kids Academy","12455 62nd Pl N","Maple Grove","MN","55369","US","<ul><li>Monday: 6:00 AM – 6:00 PM</li><li>Tuesday: 6:00 AM – 6:00 PM</li><li>Wednesday: 6:00 AM – 6:00 PM</li><li>Thursday: 6:00 AM – 6:00 PM</li><li>Friday: 6:00 AM – 6:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=9351078912758522698","763-559-3700","http://www.ckakids.com/","ChIJUXzcJSlIs1IRSiOeHbq0xYE","google place api"
"New Horizon Academy","4115 Berkshire Ln N","Plymouth","MN","55446","US","<ul><li>Monday: 6:00 AM – 6:30 PM</li><li>Tuesday: 6:00 AM – 6:30 PM</li><li>Wednesday: 6:00 AM – 6:30 PM</li><li>Thursday: 6:00 AM – 6:30 PM</li><li>Friday: 6:00 AM – 6:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=16188328501633384684","763-557-2800","http://www.newhorizonacademy.net/","ChIJszc9S45Js1IR7IAwtwB_qOA","google place api"
"Tutor Time","","Maple Grove","MN","55311","US","<ul><li>Monday: 6:30 AM – 6:30 PM</li><li>Tuesday: 6:30 AM – 6:30 PM</li><li>Wednesday: 6:30 AM – 6:30 PM</li><li>Thursday: 6:30 AM – 6:30 PM</li><li>Friday: 6:30 AM – 6:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=17303463796604250092","763-577-0022","http://www.tutortime.com/your-local-school/maple-grove-mn-6550/?utm_source=google&utm_medium=local-directory&utm_campaign=GooglePlus","ChIJk_mOHTpIs1IR7KdtNKVAIvA","google place api"
"Mount Olivet Lutheran Church of Plymouth","12235 Old Rockford Rd","Plymouth","MN","55441","US","<ul><li>Monday: 9:00 AM – 5:00 PM</li><li>Tuesday: 9:00 AM – 5:00 PM</li><li>Wednesday: 9:00 AM – 5:00 PM</li><li>Thursday: 9:00 AM – 5:00 PM</li><li>Friday: 9:00 AM – 5:00 PM</li><li>Saturday: Closed</li><li>Sunday: 8:30 – 11:30 AM</li></ul>","https://maps.google.com/?cid=16515906085416294404","763-559-2775","http://www.moply.org/","ChIJqzBt2_tJs1IRBFjzZBRJNOU","google place api"
"Zachary Lane Elementary School","4350 Zachary Ln N","Plymouth","MN","55442","US","","https://maps.google.com/?cid=7044258563275242467","763-504-7300","http://zle.rdale.org/","ChIJ63UWdRA2s1IR4zsGWtc7wmE","google place api"
"Little Flowers Montessori School","","Plymouth","MN","55441","US","<ul><li>Monday: 7:30 AM – 5:30 PM</li><li>Tuesday: 7:30 AM – 5:30 PM</li><li>Wednesday: 7:30 AM – 5:30 PM</li><li>Thursday: 7:30 AM – 5:30 PM</li><li>Friday: 7:30 AM – 5:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=10863364677755888433","763-559-5843","http://www.littleflowersmn.org/","ChIJO_A8rAU2s1IRMWMqK55swpY","google place api"
"Oak View Elementary School","6710 E Fish Lake Rd","Maple Grove","MN","55369","US","","https://maps.google.com/?cid=13192623400253243739","763-425-1881","http://schools.district279.org/oak/","ChIJ9QkDTCBIs1IRW8GZwxWdFbc","google place api"
"Cedar Island Elementary School","6777 Hemlock Ln N","Maple Grove","MN","55369","US","","https://maps.google.com/?cid=8733201913183543111","763-425-5855","http://schools.district279.org/ci/","ChIJx8ytCiBIs1IRRx8Rm96QMnk","google place api"
"Shepherd's Care","11875 W Eagle Lake Dr","Maple Grove","MN","55369","US","<ul><li>Monday: 6:30 AM – 6:00 PM</li><li>Tuesday: 6:30 AM – 6:00 PM</li><li>Wednesday: 6:30 AM – 6:00 PM</li><li>Thursday: 6:30 AM – 6:00 PM</li><li>Friday: 6:30 AM – 6:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=8527549920177257667","763-493-3623","http://www.maplegrovechildcare.com/","ChIJ0X5hc943s1IRw3yTtHjxV3Y","google place api"
"Primrose School of Maple Grove","6975 Wedgwood Rd N","Maple Grove","MN","55311","US","<ul><li>Monday: 6:30 AM – 6:30 PM</li><li>Tuesday: 6:30 AM – 6:30 PM</li><li>Wednesday: 6:30 AM – 6:30 PM</li><li>Thursday: 6:30 AM – 6:30 PM</li><li>Friday: 6:30 AM – 6:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=16580915876901613380","763-494-4330","http://www.primrosemaplegrove.com/?utm_source=google&utm_medium=maplistings&utm_campaign=localmaps","ChIJb9W2jhZIs1IRRO9a_SM_G-Y","google place api"
"New Horizon Academy: Corporate Offices","3405 Annapolis Ln N","Plymouth","MN","55447","US","<ul><li>Monday: 7:00 AM – 5:00 PM</li><li>Tuesday: 7:00 AM – 5:00 PM</li><li>Wednesday: 7:00 AM – 5:00 PM</li><li>Thursday: 7:00 AM – 5:00 PM</li><li>Friday: 7:00 AM – 5:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=11023301690414399371","763-557-1111","http://www.newhorizonacademy.net/","ChIJ2dQE7ChKs1IRi_8cxXui-pg","google place api"
"Options Mid/Elementary EBD Special Education","5530 Zealand Ave N","New Hope","MN","55428","US","","https://maps.google.com/?cid=11558536316606722980","763-504-8405","","ChIJU_dSFfo2s1IRpLPLSooraKA","google place api"
"Hosterman Education Center","5530 Zealand Ave N","Crystal","MN","55428","US","","https://maps.google.com/?cid=10500114133920047548","763-504-8400","http://www.district287.org/","ChIJU_dSFfo2s1IRvOFcPSzmt5E","google place api"
"Invest - Sts.","5530 Zealand Ave N","New Hope","MN","55428","US","","https://maps.google.com/?cid=17567473114522866695","763-504-8425","","ChIJU_dSFfo2s1IRB1RcoLgzzPM","google place api"
"Hosterman Junior High School","","New Hope","MN","55428","US","","https://maps.google.com/?cid=7556014299780747547","","","ChIJwcs5J_o2s1IRGxE04Pha3Gg","google place api"
"Meta Institute","5121 Winnetka Ave N","New Hope","MN","55428","US","","https://maps.google.com/?cid=12574908101199064698","763-533-6527","http://www.metainstitute.com/","ChIJZ3t-IPI2s1IReu4mF0sMg64","google place api"
"Alternative Study Center","7940 55th Ave N","Minneapolis","MN","55428","US","","https://maps.google.com/?cid=3062211337147845198","763-504-8383","","ChIJGVITV-U2s1IRTgrfofwofyo","google place api"
"Robbinsdale Academic Summer","8230 47th Ave N","New Hope","MN","55428","US","","https://maps.google.com/?cid=13491203062303950554","763-504-8021","","ChIJJ15ZqfQ2s1IR2gZKqbRhOrs","google place api"
"Winnetka Alternative Program","","New Hope","MN","55428","US","","https://maps.google.com/?cid=13409448268833592973","763-504-6990","","ChIJHW1tVuU2s1IRjZbNeSfuF7o","google place api"
"County Road KinderCare","","Plymouth","MN","55442","US","<ul><li>Monday: 6:00 AM – 6:30 PM</li><li>Tuesday: 6:00 AM – 6:30 PM</li><li>Wednesday: 6:00 AM – 6:30 PM</li><li>Thursday: 6:00 AM – 6:30 PM</li><li>Friday: 6:00 AM – 6:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=2324143479587667665","763-553-7775","http://www.kindercare.com/our-centers/plymouth/mn/301120/?utm_campaign=KC_Local&utm_source=L3M_Local&utm_medium=A&utm_content=301120&_google","ChIJtXSqtWg2s1IR0f7cSy4EQSA","google place api"
"Robbinsdale Cooper High School","8230 47th Ave N","New Hope","MN","55428","US","","https://maps.google.com/?cid=15974364719680103723","763-504-8500","http://chs.rdale.org/","ChIJvyYFrfw1s1IRK6UQpRNYsN0","google place api"
"Robbinsdale Area School Community Education","8301 47th Ave N","New Hope","MN","55428","US","","https://maps.google.com/?cid=11252589019587473762","763-504-4900","http://ced.rdale.org/","ChIJ0Wao0os2s1IRYvH4Mxg6KZw","google place api"
"Robbinsdale Transition Center Special Education","8301 47th Ave N","Minneapolis","MN","55428","US","","https://maps.google.com/?cid=3193913610018642164","763-504-7985","http://www.rdale.org/","ChIJ0Wao0os2s1IR9FhymIEPUyw","google place api"
"Robbinsdale Esy Program","8301 47th Ave N","New Hope","MN","55428","US","","https://maps.google.com/?cid=2904468580865356623","763-504-7975","","ChIJ0Wao0os2s1IRTzPDJ8m-Tig","google place api"
"Step By Step Montessori Schools Of Plymouth","4355 US-169","Plymouth","MN","55442","US","<ul><li>Monday: 6:30 AM – 6:00 PM</li><li>Tuesday: 6:30 AM – 6:00 PM</li><li>Wednesday: 6:30 AM – 6:00 PM</li><li>Thursday: 6:30 AM – 6:00 PM</li><li>Friday: 6:30 AM – 6:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=16470207732651022315","763-557-6777","http://www.stepbystepmontessori.com/plymouth","ChIJdQzmPm82s1IR61eOgavukeQ","google place api"
"Crossroads Preschool","4225 Gettysburg Ave N","New Hope","MN","55428","US","","https://maps.google.com/?cid=7401318381792320322","763-536-3239","http://www.newhopechurchmn.org/children/crossroads.php","ChIJI_byzmQ2s1IRQttMuNrDtmY","google place api"
"Holy Trinity Lutheran Church","4240 Gettysburg Ave N","New Hope","MN","55428","US","","https://maps.google.com/?cid=625760458861014216","763-533-0600","http://www.htlc-wels.org/","ChIJnbAkpWQ2s1IRyGzlaNIlrwg","google place api"
"Meadow Lake Elementary School","8525 62nd Ave N","New Hope","MN","55428","US","","https://maps.google.com/?cid=3807574178687627780","763-504-7700","http://mle.rdale.org/","ChIJUSK6CwE3s1IRBDKgyIo41zQ","google place api"
"Accredited School of Nursing Assistant","7600 Bass Lake Rd","Minneapolis","MN","55428","US","","https://maps.google.com/?cid=6845179312883615993","763-746-0412","http://accreditedsna.com/","ChIJf4a8eeY2s1IR-chHWFH2_l4","google place api"
"God's Garden Child Care","4205 Zealand Ave N","New Hope","MN","55428","US","","https://maps.google.com/?cid=13207632198553692508","763-742-2682","","ChIJI25g5Ic2s1IRXOnN7oHvSrc","google place api"
"St. Raphael Catholic School","7301 Bass Lake Rd","Crystal","MN","55428","US","","https://maps.google.com/?cid=8848654168631011391","763-504-9450","http://www.srsmn.org/","ChIJ13nzlOc2s1IRP-iHjRW8zHo","google place api"
"Early Childhood Family Edu","5400 Corvallis Ave N","Minneapolis","MN","55429","US","","https://maps.google.com/?cid=5471917540040794371","763-504-4170","","ChIJRzCSvDUxs1IRA2Fc3gIo8Es","google place api"
"Sarah's SweetPeas","5111 Corvallis Ave N","Crystal","MN","55429","US","<ul><li>Monday: 7:00 AM – 5:00 PM</li><li>Tuesday: 7:00 AM – 5:00 PM</li><li>Wednesday: 7:00 AM – 5:00 PM</li><li>Thursday: 7:00 AM – 5:00 PM</li><li>Friday: 7:00 AM – 5:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=9088306377778969601","763-537-7930","http://www.sweetpeas.us/","ChIJ0we87zUxs1IRAbxuqX8mIH4","google place api"
"Strive Transition Special Education","5440 Douglas Dr N","Crystal","MN","55428","US","","https://maps.google.com/?cid=13723297753462593267","763-550-7148","","ChIJDa9mz9c2s1IR89YN_pjycr4","google place api"
"Little Folks Daycare","6226 Bass Lake Rd","Crystal","MN","55428","US","<ul><li>Monday: 6:30 AM – 6:00 PM</li><li>Tuesday: 6:30 AM – 6:00 PM</li><li>Wednesday: 6:30 AM – 6:00 PM</li><li>Thursday: 6:30 AM – 6:00 PM</li><li>Friday: 6:30 AM – 6:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=17759563214075831662","763-533-0169","http://www.littlefolksdaycare.com","ChIJGeQJR9A2s1IRbqUVJaakdvY","google place api"
"Academy Flight Operations","5800 Crystal Airport Rd","Minneapolis","MN","55429","US","","https://maps.google.com/?cid=2300628478964442005","763-533-7435","","ChIJpRiQMdc2s1IRlaPSkGl57R8","google place api"
"Maria's Kids Spanish Immersion Day Care","6709 52nd Ave N","Crystal","MN","55428","US","<ul><li>Monday: 7:00 AM – 5:30 PM</li><li>Tuesday: 7:00 AM – 5:30 PM</li><li>Wednesday: 7:00 AM – 5:30 PM</li><li>Thursday: 7:00 AM – 5:30 PM</li><li>Friday: 7:00 AM – 5:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=18406651380338382855","612-607-2884","http://www.mariaskidsdaycare.com/","ChIJ99WtS8E2s1IRB9iFZeiPcf8","google place api"
"Minneapolis Drafting School","5700 W Broadway Ave","Minneapolis","MN","55428","US","","https://maps.google.com/?cid=8575867867894117110","763-535-9205","","ChIJC5s9e9w2s1IR9vKDkmOaA3c","google place api"
"robbinsdalemiddleschool","Toledo Ave N","Robbinsdale","MN","55422","US","","https://maps.google.com/?cid=8690890160881952487","","","ChIJtdeVZE0xs1IR52ZOFY4-nHg","google place api"
"Evergreen Montessori School","6700 46th Pl N","Crystal","MN","55428","US","<ul><li>Monday: 6:30 AM – 6:00 PM</li><li>Tuesday: 6:30 AM – 6:00 PM</li><li>Wednesday: 6:30 AM – 6:00 PM</li><li>Thursday: 6:30 AM – 6:00 PM</li><li>Friday: 6:30 AM – 6:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=15271220150144792862","763-535-3553","http://www.evergreenmontessori.org/","ChIJb4lcmb42s1IRHvkq8NBF7tM","google place api"
"Forest Elementary School","6800 47th Ave N","Crystal","MN","55428","US","","https://maps.google.com/?cid=17143354892761752205","763-504-7900","http://foe.rdale.org/","ChIJAWBGT742s1IRjeKEEXJu6e0","google place api"
"3 D Early Learning Center","4901 61st Ave N","Brooklyn Center","MN","55429","US","","https://maps.google.com/?cid=6971504777205218738","763-533-3500","","ChIJjx5WfNcws1IRsn1Bg6jCv2A","google place api"
"Saint Raphael School","","Crystal","MN","55428","US","","https://maps.google.com/?cid=11820177565085336118","763-504-9450","http://srsmn.org/","ChIJEUyALeY2s1IRNgL0lN60CaQ","google place api"
"Northport Elementary School","5421 Brooklyn Blvd","Brooklyn Center","MN","55429","US","","https://maps.google.com/?cid=6123793869751198490","763-504-7800","http://npe.rdale.org/","ChIJ6YD0_hkxs1IRGiM8TBQW_FQ","google place api"
"Lakeview Elementary School","","Robbinsdale","MN","55422","US","","https://maps.google.com/?cid=8150468486335295894","763-504-4100","http://lve.rdale.org/","ChIJH-KCUkMxs1IRlvEHwedHHHE","google place api"
"Odyssey Academy","6201 Noble Ave N","Minneapolis","MN","55429","US","","https://maps.google.com/?cid=9382425602011406398","763-971-8200","http://www.odysseyacademy.org/","ChIJ_SNelNkws1IRPqBr818SNYI","google place api"
"Smile international learning center","5901 Brooklyn Blvd","Brooklyn Center","MN","55429","US","","https://maps.google.com/?cid=17219134940424862318","480-505-8877","","ChIJi4PdEhwxs1IRbnqKV_-n9u4","google place api"
"Robbinsdale KinderCare","4012 Adair Ave N","Robbinsdale","MN","55422","US","<ul><li>Monday: 6:30 AM – 6:00 PM</li><li>Tuesday: 6:30 AM – 6:00 PM</li><li>Wednesday: 6:30 AM – 6:00 PM</li><li>Thursday: 6:30 AM – 6:00 PM</li><li>Friday: 6:30 AM – 6:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=8578204110736138995","763-535-4300","http://www.kindercare.com/our-centers/robbinsdale/mn/000633/?utm_campaign=KC_Local&utm_source=L3M_Local&utm_medium=A&utm_content=000633&_google","ChIJ5YxF-qg2s1IR8yI5fzDnC3c","google place api"
"Jenny Lind/Olson Upper Elmntry","1601 51st Ave N","Minneapolis","MN","55430","US","","https://maps.google.com/?cid=5587103597729536367","612-668-1640","","ChIJ_9U2w6Ixs1IRb9n50R5hiU0","google place api"
"Bright Water Montessori School","5140 Fremont Ave N","Minneapolis","MN","55430","US","","https://maps.google.com/?cid=14799358726669353129","612-302-3410","http://www.brightwatermontessori.org/","ChIJ787w204ys1IRqUC0_lniYc0","google place api"
"Our Lady of Victory School","","Minneapolis","MN","55430","US","","https://maps.google.com/?cid=1552926206033094283","","","ChIJR9P9Sbwxs1IRi2b_GCgajRU","google place api"
"Olson Junior High School","","Minneapolis","MN","55430","US","","https://maps.google.com/?cid=1080868207451792940","","","ChIJr5x7kaIxs1IRLGYtcugDAA8","google place api"
"Olson Middle School","1607 51st Ave N","Minneapolis","MN","55430","US","","https://maps.google.com/?cid=6970320775013357432","612-668-1640","http://olson.mpls.k12.mn.us/","ChIJOenWwqIxs1IReFcyhdCNu2A","google place api"
"Jardín De Niños Bilingüe Montessori","5129 Colfax Ave N","Minneapolis","MN","55430","US","","https://maps.google.com/?cid=17069775916470692578","763-614-6257","","ChIJbwee9L4xs1IR4urAqMEG5Ow","google place api"
"North American Medicial Academy","5201 Bryant Ave N","Minneapolis","MN","55430","US","","https://maps.google.com/?cid=5949710122835664278","612-521-0602","","ChIJLzQSH78xs1IRll0qdNWdkVI","google place api"
"Shingle Creek School","","Minneapolis","MN","55430","US","","https://maps.google.com/?cid=18021795329726677253","","","ChIJdVe0NaAxs1IRBQEna15HGvo","google place api"
"KIPP Minnesota","5034 Oliver Ave N","Minneapolis","MN","55430","US","","https://maps.google.com/?cid=6433045613269429370","612-287-9700","http://www.kippminnesota.org/","ChIJt2EWgukys1IReizPyubERlk","google place api"
"Jenny Lind Elementary School","5025 Bryant Ave N","Minneapolis","MN","55430","US","","https://maps.google.com/?cid=8934025791506514803","612-668-2020","http://jennylind.mpls.k12.mn.us/","ChIJjb5OI74xs1IRc4PsdB8J_Hs","google place api"
"Laugh, Love and Learn Child Care","5044 Sheridan Ave N","Minneapolis","MN","55430","US","","https://maps.google.com/?cid=1411923640154234645","612-790-2744","http://laughloveandlearnchildcare.shutterfly.com/","ChIJ92pyEAsxs1IRFZ9e7REpmBM","google place api"
